point,cell,grid,lat,lon
4035803,1471,smos,68.351997,24.676001
4035804,1471,smos,68.32,24.297001
4035805,1471,smos,68.288002,23.919001
4035806,1471,smos,68.253998,23.542
4035807,1471,smos,68.220001,23.167
4036307,1507,smos,68.693001,27.823
4036308,1507,smos,68.667,27.434
4036309,1507,smos,68.641998,27.047001
4036310,1507,smos,68.614998,26.659
4036311,1507,smos,68.587997,26.273001
4036312,1507,smos,68.559998,25.888
4036313,1507,smos,68.530998,25.503
4036314,1507,smos,68.500999,25.121
4036315,1471,smos,68.471001,24.739
4036316,1471,smos,68.439003,24.358
4036317,1471,smos,68.404999,23.979
4036318,1471,smos,68.373001,23.601
4036319,1471,smos,68.337997,23.225
4036821,1507,smos,68.759003,27.121
4036822,1507,smos,68.733002,26.732
4036823,1507,smos,68.706001,26.344
